School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Centralia,3.46,5.83,9.29,1,1,1
Hallsville,3.17,5.48,8.65,3,2,2
Fatima,3.31,4.79,8.1,2,5,3
Oak Grove,2.55,4.27,6.83,4,7,4
Winfield,1.74,5.06,6.8,12,3,5
Chillicothe,1.61,5.04,6.65,15,4,6
Macon,2.44,4.11,6.54,6,9,7
Southern Boone,1.93,4.26,6.19,11,8,8
Odessa,2.25,3.08,5.33,8,13,9
Lawson,2.28,2.51,4.78,7,17,10
North Callaway,2.04,2.66,4.7,10,16,11
Nevada,0.41,4.29,4.7,18,6,12
Excelsior Springs,2.55,1.9,4.45,5,21,13
Cassville,0.41,4.0,4.41,19,10,14
Pleasant Hill,2.05,2.31,4.36,9,19,15
Holden,1.37,2.98,4.35,16,15,16
Blair Oaks,0.35,3.79,4.15,20,11,17
Savannah,1.63,2.35,3.98,14,18,18
Fulton,1.7,2.21,3.91,13,20,19
Bowling Green,-0.09,3.06,2.98,25,14,20
Doniphan,0.83,1.4,2.23,17,23,21
Summit Christian Academy,-1.42,3.56,2.14,34,12,22
Fredericktown,0.24,1.36,1.6,21,24,23
Benton,-0.03,1.63,1.59,23,22,24
Lutheran South,-0.83,1.07,0.24,32,25,25
Lafayette (St. Joseph),-0.17,0.08,-0.08,26,26,26
California,-0.68,-0.61,-1.29,30,29,27
Wright City,-0.31,-1.37,-1.68,27,32,28
Logan-Rogersville,-0.05,-1.66,-1.72,24,33,29
St. Michael the Archangel,-0.98,-0.88,-1.86,33,30,30
Boonville,-1.96,-0.18,-2.13,36,28,31
Knob Noster,-2.53,0.06,-2.48,41,27,32
Moberly,-1.71,-1.16,-2.87,35,31,33
Notre Dame (St. Louis),-0.58,-2.84,-3.42,29,39,34
Seneca,-2.03,-1.75,-3.78,38,34,35
Harrisonville,-0.76,-3.06,-3.82,31,41,36
Orchard Farm,0.11,-4.13,-4.02,22,43,37
Osage,-2.55,-1.8,-4.35,42,35,38
Cameron,-2.42,-1.94,-4.36,39,36,39
Maryville,-2.43,-1.98,-4.41,40,37,40
Owensville,-2.03,-2.39,-4.42,37,38,41
Clinton,-2.83,-2.99,-5.82,43,40,42
Aurora,-0.51,-5.89,-6.41,28,49,43
Perryville,-3.1,-4.19,-7.3,44,44,44
Eldon,-3.22,-4.49,-7.72,45,45,45
Ursuline Academy,-4.71,-3.77,-8.48,51,42,46
St. Pius X (Kansas City),-4.08,-4.87,-8.95,49,46,47
St. Clair,-3.79,-5.27,-9.06,47,47,48
Notre Dame de Sion,-3.35,-5.88,-9.23,46,48,49
Maplewood-Richmond Hts.,-4.58,-7.71,-12.29,50,50,50
St. James,-3.82,-10.57,-14.39,48,51,51
Cuba,-6.94,-11.91,-18.84,53,52,52
Richmond,-6.66,-13.38,-20.04,52,53,53
STEAM Academy,-7.6,-14.39,-21.99,54,54,54
Normandy Collaborative,-14.86,-17.58,-32.44,57,55,55
Jennings,-11.39,-21.14,-32.53,55,56,56
Hancock,-13.34,-21.91,-35.25,56,57,57
