School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Paris,-0.13,2.95,2.82,7,1,1
Clopton,-0.26,2.92,2.66,8,2,2
Northeast (Cairo),0.55,2.09,2.63,2,4,3
St. Elizabeth,0.71,1.81,2.53,1,6,4
Silex,0.39,1.98,2.37,3,5,5
North Shelby,0.02,1.56,1.58,5,8,6
New Franklin,-1.38,2.51,1.13,14,3,7
Jamestown,-1.38,1.74,0.35,15,7,8
Community,0.39,-0.37,0.02,4,14,9
Gallatin,-1.25,0.86,-0.39,11,10,10
Norwood,-2.16,1.45,-0.71,20,9,11
Canton,-1.32,0.3,-1.01,13,11,12
Schuyler County,-0.09,-1.43,-1.52,6,19,13
Halfway,-1.27,-0.24,-1.52,12,13,14
La Plata,-0.38,-1.32,-1.71,9,18,15
Albany,-1.95,-0.0,-1.95,17,12,16
Northeast Nodaway,-2.58,-0.61,-3.19,24,15,17
Walnut Grove,-2.4,-1.05,-3.45,22,16,18
Slater,-1.64,-1.98,-3.62,16,22,19
Glasgow,-2.15,-1.63,-3.78,19,21,20
Princeton,-3.23,-1.16,-4.39,28,17,21
Stanberry,-1.23,-3.46,-4.7,10,26,22
Polo,-3.3,-1.47,-4.77,29,20,23
North Andrew,-2.88,-3.06,-5.94,27,24,24
Worth County,-1.95,-4.05,-6.0,18,30,25
Richland,-2.66,-3.92,-6.58,25,28,26
Wheatland,-2.8,-3.99,-6.79,26,29,27
Van Buren,-4.47,-2.59,-7.05,37,23,28
Higbee,-4.0,-3.5,-7.5,33,27,29
Knox County,-2.33,-5.39,-7.72,21,33,30
Brashear,-4.4,-3.38,-7.79,36,25,31
DeKalb,-3.52,-4.35,-7.87,31,31,32
Pilot Grove,-4.84,-4.55,-9.39,40,32,33
Green City,-3.48,-6.32,-9.8,30,36,34
Tri-County,-2.55,-7.61,-10.17,23,45,35
Weaubleau,-4.55,-5.71,-10.26,38,34,36
Macks Creek,-4.84,-5.79,-10.64,41,35,37
Marion County,-3.93,-7.2,-11.14,32,41,38
Madison,-4.2,-7.44,-11.63,35,44,39
Atlanta,-4.2,-7.96,-12.15,34,46,40
Fair Play,-5.75,-6.59,-12.34,47,37,41
North Harrison,-5.23,-7.17,-12.4,45,40,42
Meadville,-5.21,-7.34,-12.54,44,42,43
Maysville,-5.42,-7.36,-12.77,46,43,44
Novinger,-4.57,-8.45,-13.02,39,47,45
Bevier,-7.01,-6.64,-13.65,49,38,46
Tuscumbia,-7.54,-7.0,-14.55,51,39,47
Mercer,-5.13,-10.05,-15.19,43,48,48
Bishop LeBlond,-4.93,-12.9,-17.83,42,51,49
Hermitage,-7.36,-10.66,-18.02,50,50,50
Naylor,-8.28,-10.46,-18.74,53,49,51
Humansville,-6.24,-13.49,-19.73,48,52,52
Wellsville-Middletown,-7.69,-13.66,-21.35,52,53,53
Climax Springs,-12.15,-14.53,-26.68,56,54,54
Linn County,-11.37,-16.41,-27.78,55,55,55
Newburg,-10.73,-19.35,-30.08,54,56,56
